LAT,LON,depth
20.81722222,84.01027778,2.8
20.82111111,83.98222222,0.85
20.83083333,84.00638889,3.15
20.85472222,84.20666667,0.9
20.85555556,84.27055556,1.9
20.85611111,84.27777778,2
20.86083333,84.23888889,1.4
20.75388889,83.94027778,1.5
25.65222222,86.06,2.29
25.44166667,86.20277778,2.72
25.47916667,85.94583333,5.35
25.5625,86.14583333,5
25.58777778,86.25861111,3.83
25.5875,86.10833333,4.5
25.54444444,85.86111111,3.38
25.37916667,86.1375,2.7
25.41,86.24638889,3.95
25.42277778,86.40972222,4.68
25.37638889,86.15055556,5.15
25.38861111,86.14805556,4.38
25.41388889,86.17777778,2.26
25.5075,86.13277778,5.48
25.44777778,86.02777778,2.55
25.45472222,86.14222222,1.9
25.51361111,85.92416667,1.7
25.59694444,86.22055556,4.29
25.52555556,86.28722222,4.1
25.5675,86.19305556,4.8
25.56777778,86.18861111,5.1
25.59944444,86.05833333,5.01
25.43055556,86.12916667,5.2
16.175,74.84166667,7.23
16.6,74.93333333,2.08
16.62916667,74.85,3.19
16.34444444,74.72777778,7.45
16.40416667,74.37916667,3.17
16.43333333,74.46666667,3.14
16.475,74.6,11.93
16.475,74.63333333,6.84
16.4875,74.47083333,10.34
16.51666667,74.51666667,3.4
16.53333333,74.60416667,9.15
16.63333333,75.00833333,2.3
16.64166667,75.075,3.15
16.68055556,75.125,3.47
16.725,75.06666667,3.46
16.7375,75.14583333,1.9
16.74166667,74.88611111,6.2
16.75,74.99166667,2.32
16.75833333,75.23333333,7.1
15.575,74.575,6.36
15.89472222,74.65972222,10
16.02722222,74.5325,0.65
16.36111111,74.65361111,5.83
16.1,74.69972222,2.1
16.14,74.69,2.55
16.15527778,74.69055556,9.06
16.165,74.61722222,2.62
16.1825,74.69222222,1.33
16.19027778,74.58861111,6.16
16.21166667,74.63111111,2
16.26916667,74.58083333,2.2
16.28888889,74.66805556,2.95
16.08027778,74.68444444,7
16.08777778,74.92611111,7.51
16.21416667,74.79305556,5.33
16.3,74.91,2.76
15.41666667,74.61666667,4.89
16.28333333,74.60416667,12.42
16.28333333,74.61666667,2.72
16.02222222,74.82777778,3.81
16.57083333,74.54166667,9.49
16.59166667,74.98333333,9.26
15.66666667,74.5,8.1
15.68611111,74.50833333,2.58
15.76888889,74.55833333,1.99
16.06666667,74.52083333,6.62
15.93055556,74.53333333,6.97
15.85833333,74.52916667,10.53
15.86666667,74.5,4.11
15.86666667,74.56666667,4.31
15.75555556,75.10972222,11.23
15.75555556,75.25138889,6.4
15.875,74.70833333,8.24
16.3,74.72083333,1.95
16.225,74.60555556,6.44
16.225,74.68333333,3.21
16.23333333,74.53333333,4.32
16.23333333,74.65,5.57
16.86944444,75.275,3.02
16.90277778,75.11944444,11.57
15.45,74.5,9.17
15.53333333,74.66666667,7.9
15.53611111,74.49027778,0.68
15.8375,74.64583333,6.94
15.55,74.78333333,1.39
15.91666667,74.65,3.3
15.775,74.48333333,2.96
15.79166667,74.46805556,6.93
15.91388889,74.91666667,10.62
15.9,74.91666667,4.6
15.8375,74.91805556,4.1
16.09166667,75.23333333,7.56
16.13333333,74.5,6.46
16.14027778,74.65111111,5.46
16.2,75.05416667,6.99
16.08333333,74.95,6.87
16.09166667,74.92916667,6.92
16.20833333,74.85,2.18
16.21666667,74.88333333,3.77
16.36666667,74.975,8.97
16.15,75.06666667,1.81
16.64166667,74.88333333,2.54
16.425,74.83888889,5.53
16.43333333,74.74166667,6.14
16.5,74.76666667,6.7
16.51666667,74.76666667,9.58
16.53333333,74.70833333,5.1
16.54583333,74.80416667,8.73
16.23666667,74.6,7.04
16.25833333,74.48333333,3.2
16.25833333,74.65833333,2.68
15.10833333,76.05,19.35
15.03333333,76.48333333,7.4
15.34166667,76.84166667,8
15.35833333,76.9125,9.95
15.13888889,77.01666667,34.25
14.98333333,75.8,3.33
15.13888889,77.07222222,3.45
15.4,76.7,3.8
15.28777778,76.39,6.17
15.175,76.61666667,11
15.19583333,76.675,3.25
15.16361111,76.85916667,1.58
15.43333333,76.84166667,3.2
15.44166667,76.84166667,2.05
15.2,76.93333333,5.6
15.3,76.475,2.85
15.30833333,76.48333333,4.4
15.16666667,76.36666667,3.55
15.17027778,76.35527778,2.99
15.35,76.91388889,3.3
15.10138889,76.16694444,1.2
15.11666667,77.1375,5.35
15.0875,76.55,4.95
15.375,76.84027778,1.8
15.17555556,76.37111111,3.55
15.28333333,76.36666667,1.7
15.31333333,76.45111111,7.5
15.33083333,76.51638889,3.25
15.33611111,76.46111111,0.35
14.75583333,76.60444444,3.6
14.86611111,76.44694444,8.9
14.97277778,75.96527778,5.4
14.97277778,76.44583333,5.85
15.5125,76.875,2.78
14.90166667,76.40027778,38
21.65083333,78.26611111,5
22.06777778,77.53361111,7.07
21.62222222,77.92361111,38
21.46305556,77.65833333,8.8
21.64111111,77.62777778,24.7
21.64444444,77.63666667,7.7
21.88222222,78.51861111,8.53
21.775,78.25555556,1.07
21.83055556,78.41527778,5.75
21.77916667,78.25722222,89.6
21.72055556,78.35333333,6.1
21.84666667,78.09194444,9.4
21.92361111,78.12416667,4.62
21.76861111,77.89388889,4.42
21.85527778,78.00472222,5.39
21.59166667,77.71027778,4.09
21.72555556,77.7425,0.48
21.86027778,77.92694444,4.3
22.27777778,77.86972222,4.63
22.18944444,77.90416667,7.27
22.07166667,77.875,5.65
22.10611111,77.5,4.9
22.20777778,77.41888889,4.7
22.01083333,77.67027778,9.06
22.11833333,78.1425,6.35
22.12111111,78.00472222,5.82
21.60277778,78.11777778,6.85
21.63027778,77.94638889,4.41
21.51361111,77.69944444,5.57
21.92361111,78.12416667,4.49
21.85666667,77.80277778,9.25
21.91472222,77.74805556,3.93
21.62111111,77.92083333,7.3
21.02638889,86.54444444,1.88
21.02972222,86.5225,1.28
21.0325,86.53138889,1.75
21.135,86.51777778,1.35
21.135,86.53083333,1.35
25.175,86.8125,4.23
25.1625,86.98333333,0.91
25.22916667,86.97916667,12.31
25.13055556,86.68555556,2.86
25.225,86.80833333,2.47
25.24166667,86.7,5.98
25.20833333,87.175,2.03
25.3125,87.42777778,4.47
25.15166667,87.16083333,7.09
25.23944444,87.33611111,2.96
25.26416667,87.28083333,6.23
25.3975,87.17111111,2.5
25.25416667,87.24166667,9.6
21.20277778,79.79277778,7
21.1,79.68333333,1.68
21.13333333,79.70833333,2.25
21.15833333,79.65416667,7.1
21.08333333,79.98333333,2.76
21.17916667,80.00416667,2.2
21.00916667,79.97611111,3.3
21.23333333,79.64666667,1.98
21.24861111,79.66472222,1.5
21.47083333,79.71666667,3.7
21.36666667,79.71666667,2.55
20.73472222,79.89166667,2.4
20.74583333,79.88472222,1.15
20.94333333,79.70333333,1.6
20.775,79.62638889,2.45
20.8,79.71666667,19.25
20.74166667,79.55,5.7
20.95,79.8,2.62
20.91805556,79.85972222,3.25
21.39722222,79.67222222,4.25
21.38333333,79.58333333,5.95
21.28333333,79.68333333,3.95
21.535,79.70472222,1.3
20.83555556,79.77333333,2.1
20.92138889,79.85111111,2.3
21.10222222,80.00361111,5.8
21.10638889,79.73305556,11.79
21.125,79.675,1.7
21.28333333,79.68333333,4.1
20.97055556,79.90027778,1.6
21.00833333,79.68583333,3.2
21.04027778,79.67638889,5.4
21.45833333,79.84027778,0.9
27.33333333,77.55,15.85
27.7,77.08333333,4.48
27.63333333,77.28333333,10.5
26.95,77.38333333,9.7
26.96388889,77.35972222,5.25
26.96666667,77.3,22.8
26.96805556,77.25166667,14.04
27.33333333,77.55,13.65
26.90555556,77.37777778,3.95
27.03333333,77.55,11.67
27.01388889,77.175,22.57
26.80416667,77.43055556,5.65
27.03333333,77.13333333,12.1
27.21666667,77.5,4.54
27.16666667,77.26666667,18.69
27.20833333,77.2125,20.22
27.225,77.09166667,31.15
27.53333333,77.125,13.2
27.78222222,77.22666667,7.52
27.55,77.3,6.8
27.65472222,77.06333333,9
26.99583333,77.49166667,13.35
27.31666667,77.38333333,2.1
27.445,77.25,10.46
21.6125,73.43527778,6.95
22.02694444,72.63611111,4.19
21.53333333,73.2875,7.7
21.63333333,73.36666667,3.34
21.61666667,72.92361111,4.2
21.52083333,72.82083333,2.77
21.49166667,72.70833333,2.35
21.675,72.975,6.25
21.68333333,73.01944444,1.85
21.5375,72.975,1.27
21.55555556,72.8875,1.97
21.68333333,72.81666667,7.2
21.7,73.00416667,3.75
21.70777778,72.83055556,6.05
21.70833333,73,6.3
21.7625,72.63888889,7.98
21.79166667,72.66805556,7.18
21.91666667,72.79166667,5.84
22.05277778,72.80555556,7.11
21.58055556,73.06805556,2.78
21.59166667,72.825,6.45
21.74166667,73.20833333,4.07
21.725,72.75,2.98
22.15833333,72.75833333,9.45
21.99166667,72.675,3.15
22.18472222,72.59722222,9.96
22.19361111,72.63944444,7.05
21.8,71.50833333,1.92
21.19722222,71.55,2.68
21.21388889,71.88333333,2.43
21.24583333,71.65,1.06
21.09583333,71.76666667,18.96
21.1375,71.65833333,4.45
21.52222222,71.83888889,4.1
21.525,71.82361111,5.58
21.55,71.72083333,1
21.6375,71.7,9.59
21.67944444,72.24416667,2.5
21.68333333,72.27916667,1.69
21.50833333,72.125,5.1
21.96666667,71.57916667,3.65
21.96805556,71.58194444,8.08
22.01805556,71.7,6.39
22.22916667,71.60416667,18.1
21.54305556,71.56527778,7.3
22.075,71.89166667,2.55
21.47694444,71.80611111,4.1
21.56805556,72.19805556,2.8
21.63638889,71.91888889,2
21.96027778,71.88638889,7.7
21.8,71.7,7.73
